"169.2";"04";"104";"18424";"210";"2022-06-15T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"1";"H";"Amenaces"
"169.2";"04";"104";"18427";"210";"2022-06-14T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"1";"H";"Amenaces"
"263.1";"04";"111";"18430";"236";"2022-06-11T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Dels danys"
"147.2";"04";"102";"17024";"206";"2022-06-10T00:00:00";"ILLES BALEARS";"De les lesions";;"D";"Lesions i les seves formes"
"147.2";"04";"102";"18585";"206";"2022-06-08T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"Lesions i les seves formes"
"245.2";"04";"111";"18585";"235";"2022-06-08T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Altres delictes contra l'ordre socioeconòmic"
"147.3";"04";"102";"18585";"206";"2022-06-08T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"Lesions i les seves formes"
"468.1";"04";"114";"18264";"249";"2022-06-06T00:00:00";"ILLES BALEARS";"Dels delictes contra l'Administracio de Justicia";"1";"H";"Trencament de condemna"
"245.2";"04";"111";"18305";"235";"2022-06-04T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"D";"Altres delictes contra l'ordre socioeconòmic"
"234.2";"04";"111";"18302";"230";"2022-06-04T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"D";"Furt"
"245.2";"04";"111";"18302";"235";"2022-06-04T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"D";"Altres delictes contra l'ordre socioeconòmic"
"234.2";"04";"111";"18305";"230";"2022-06-04T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"D";"Furt"
"245.2";"04";"111";"18323";"235";"2022-06-03T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Altres delictes contra l'ordre socioeconòmic"
"169.2";"04";"104";"18323";"210";"2022-06-03T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"1";"H";"Amenaces"
"234.2";"04";"111";"18270";"230";"2022-05-30T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Furt"
"245.2";"04";"111";"18270";"235";"2022-05-30T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Altres delictes contra l'ordre socioeconòmic"
"153.2";"04";"102";"18321";"207";"2022-05-23T00:00:00";"ILLES BALEARS";"De les lesions";"2";"H";"violència doméstica habitual"
"173.2";"04";"105";"18321";"212";"2022-05-23T00:00:00";"ILLES BALEARS";"De les tortures i altres delictes contra la integritat moral";"2";"H";"Tracte degradant"
"153.3";"04";"102";"18321";"207";"2022-05-23T00:00:00";"ILLES BALEARS";"De les lesions";"2";"H";"violència doméstica habitual"
"147.1";"04";"102";"16101";"206";"2022-05-23T00:00:00";"ILLES BALEARS";"De les lesions";"2";"H";"Lesions i les seves formes"
"242.1";"04";"111";"16101";"232";"2022-05-23T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb violència o intimidació"
"237.0";"04";"111";"17849";"231";"2022-05-23T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"245.2";"04";"111";"18245";"235";"2022-05-18T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Altres delictes contra l'ordre socioeconòmic"
"169.2";"04";"104";"18245";"210";"2022-05-18T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"1";"H";"Amenaces"
"384.0";"04";"113";"17626";"244";"2022-05-15T00:00:00";"ILLES BALEARS";"Dels delictes contra la seguretat colectiva";"1";"H";"Delictes contra la seguretat vial"
"242.1";"04";"111";"18467";"232";"2022-05-12T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb violència o intimidació"
"237.0";"04";"111";"18467";"231";"2022-05-12T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"234.0";"04";"111";"17955";"230";"2022-05-11T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";;"D";"Furt"
"169.2";"04";"104";"16142";"210";"2022-05-11T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"1";"H";"Amenaces"
"169.2";"04";"104";"18569";"210";"2022-05-10T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"2";"H";"Amenaces"
"148.1";"04";"102";"18252";"206";"2022-05-09T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"Lesions i les seves formes"
"147.1";"04";"102";"18252";"206";"2022-05-09T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"Lesions i les seves formes"
"245.2";"04";"111";"18252";"235";"2022-05-09T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Altres delictes contra l'ordre socioeconòmic"
"550.0";"04";"115";"17843";"250";"2022-05-07T00:00:00";"ILLES BALEARS";"Dels desordres públics";"2";"D";"Atemptat contra l'autoritat, resistència i desobediència"
"147.3";"04";"102";"17843";"206";"2022-05-07T00:00:00";"ILLES BALEARS";"De les lesions";"2";"D";"Lesions i les seves formes"
"147.2";"04";"102";"17025";"206";"2022-05-05T00:00:00";"ILLES BALEARS";"De les lesions";;"D";"Lesions i les seves formes"
"147.2";"04";"102";"17902";"206";"2022-05-04T00:00:00";"ILLES BALEARS";"De les lesions";"2";"H";"Lesions i les seves formes"
"245.2";"04";"111";"18241";"235";"2022-05-02T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"D";"Altres delictes contra l'ordre socioeconòmic"
